id,article_id,date,title,summary,url,other,media,source,locations,lat,long,keywords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,58786,11/28/2022,Nature’s Ultra-Rare Isotopes Can’t Hide from this New Particle Accelerator,Physicists sometimes describe isotopes as different flavours of the same element. Atoms of the same element with different numbers of neutrons are called isotopes. ,https://www.universetoday.com/158786/natures-ultra-rare-isotopes-cant-hide-from-this-new-particle-accelerator/,,https://www.universetoday.com/wp-content/uploads/2022/11/Rare-Isotope-Beams-1024x555.jpg,Universe Today,Crawford,41.6951179,-80.1428967,isotopes,frib,rare,different,atoms,scientists,accelerator,neutron,stars,"research""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,58825,11/28/2022,"OK, Artemis. Now You’re Just Showing Off. A Stunning View of the Moon Eclipsing Earth From the Orion Spacecraft","On Monday (November 28, 2022) NASA’s Orion spacecraft streamed back live video showing the Earth and Moon right next to each other, followed by a stunning view of the Moon eclipsing the Earth.The video came from one of the cameras mounted on the tip of ",https://www.universetoday.com/158825/ok-artemis-now-youre-just-showing-off-a-stunning-view-of-the-moon-eclipsing-earth-from-the-orion-spacecraft/,,https://www.universetoday.com/wp-content/uploads/2022/11/FiqkfrEXoAAwMGE-1024x687.jpg,Universe Today,UK,6.3110548,20.5447525,"Houston""""",earth,orion,moon,spacecraft,nasa,space,cameras,module,miles,"lunar""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,58820,11/28/2022,"Gaze Slack-jawed at the Haunting Beauty of Galaxy NGC 1566, Captured by JWST, Processed by Judy Schmidt","image editor Judy Schmidt took the raw data from JWST’s Mid-Infrared Instrument (MIRI) and teased out this eerie, spider-web-like view of this distant galaxy. The reddish areas correspond with star formation, however, Schmidt explained, which shows how th",https://www.universetoday.com/158820/gaze-slack-jawed-at-the-haunting-beauty-of-galaxy-ngc-1566-captured-by-jwst-processed-by-judy-schmidt/,,https://www.universetoday.com/wp-content/uploads/2022/11/52523099436_06517347f5_k-e1669598647473-685x1024.jpg,Universe Today,,,,galaxy,ngc,image,jwst,spiral,schmidt,hubble,view,infrared,"dust""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,58818,11/27/2022,What’s Next for China’s Lunar Exploration Plans?,"Its main focal point of lunar exploration has started bearing fruit, with several successes, including a sample return mission and the first-ever craft to land on the far side. Recently, China hosted the China-UN Global Partnership Workshop on Space Explo",https://www.universetoday.com/158818/whats-next-for-chinas-lunar-exploration-plans/,,https://www.universetoday.com/wp-content/uploads/2022/11/8165.jpg,Universe Today,China,35.0000663,104.999955,US,South Africa,Space,Brazil,Moon,Japan,"India""""",china,lunar,exploration,space,mission,return,sample,research,program,"base""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,f4d858aeace2bd8ade26fbc93bdebefb,12/2/2015,ESA Orion blog with icon,ESA's Orion blog Updates on Artemis and the European Service Module for Orion,http://blogs.esa.int/orion,,https://www.esa.int/var/esa/storage/images/esa_multimedia/images/2022/11/orion_european_service_module_and_earth_during_artemis_i/24590854-1-eng-GB/Orion_European_Service_Module_and_Earth_during_Artemis_I_card_full.jpg,ESA,Europe,51,10,orion,esa,blog,artemis,european,service,"module""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,1bb2be2153e6d20e637233900da75755,11/29/2022,ESA ground stations to support first commercial Moon landing,,https://www.esa.int/Enabling_Support/Operations/ESA_Ground_Stations/ESA_ground_stations_to_support_first_commercial_Moon_landing,,https://www.esa.int/var/esa/storage/images/esa_multimedia/images/2012/11/esa_s_malarguee_tracking_station/12114560-5-eng-GB/ESA_s_Malarguee_tracking_station_card_full.jpg,ESA,Europe,51,10,"""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,b9ce0c3a61e0f1859189f321821fa357,11/29/2022,Glacier calving and a whole lot of mixing,"It’s no surprise that when a massive lump of ice drops off the edge of a glacier into the sea, the surface waters of the ocean get pretty churned up. However, in addition to causing tsunamis at the surface of the ocean, recent research has led to the disc",https://www.esa.int/Applications/Observing_the_Earth/Copernicus/Sentinel-1/Glacier_calving_and_a_whole_lot_of_mixing,,https://www.esa.int/var/esa/storage/images/esa_multimedia/images/2022/11/rrs_james_clark_ross_research_ship_and_william_glacier/24611461-1-eng-GB/RRS_James_Clark_Ross_research_ship_and_William_Glacier_card_full.jpg,ESA,Europe,51,10,ocean,glacier,surface,surprise,massive,lump,ice,edge,sea,"waters""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,bee564e92391245dbe119ef61ab00f8c,11/28/2022,Locked and loaded,"With liftoff now scheduled for 13 December, Europe’s first Meteosat Third Generation Imager (MTG-I1) satellite has been fuelled – a critical and extremely hazardous milestone on the road to launch. Once in geostationary orbit 36,000 km above the equator, ",https://www.esa.int/Applications/Observing_the_Earth/Meteorological_missions/meteosat_third_generation/Locked_and_loaded,,https://www.esa.int/var/esa/storage/images/esa_multimedia/images/2022/11/geared_up_for_fuelling/24612259-1-eng-GB/Geared_up_for_fuelling_card_full.jpg,ESA,Europe,51,10,satellite,weather,liftoff,december,europe,meteosat,generation,imager,mtg,"i1""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,7669a6181bcc3cdcbaffbaa4c9565cd8,11/25/2022,Artemis I enters Moon orbit,,https://www.esa.int/Science_Exploration/Human_and_Robotic_Exploration/Orion/Artemis_I_enters_Moon_orbit,,https://www.esa.int/var/esa/storage/images/esa_multimedia/images/2022/11/european_service_module_solar_panels_and_moon/24612519-2-eng-GB/European_Service_Module_solar_panels_and_Moon_card_full.jpg,ESA,Europe,51,10,"""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,972635b6e7b553b296c851e598a77a1c,11/23/2022,Announcement of ESA's new class of astronauts,"Video: 00:26:06 ESA’s new class of astronauts was announced on Wednesday, 23 November 2022 at the Grand Palais Éphémère (GPE) in Paris. The new class includes career astronauts, reserve astronauts as well as astronauts with a physical disability for a fea",https://www.esa.int/ESA_Multimedia/Videos/2022/11/Announcement_of_ESA_s_new_class_of_astronauts,,https://www.esa.int/var/esa/storage/images/esa_multimedia/videos/2022/11/announcement_of_esa_s_new_class_of_astronauts/24590508-3-eng-GB/Announcement_of_ESA_s_new_class_of_astronauts_card_full.jpg,ESA,Europe,51,10,"Paris""""",esa,astronauts,class,new,applications,event,wednesday,november,grand,"palais""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,1572356fa8612f1a0aa2f52e4e2921de,11/23/2022,ESA Council Meeting at Ministerial Level - Media Conference,"Video: 00:44:11 Watch the replay of the press conference that brings the Council Meeting at Ministerial Level in Paris (CM22) to a close. ESA Director General Josef Aschbacher, as well as the hosting minister and the CM22 chair, present the outcome of thi",https://www.esa.int/ESA_Multimedia/Videos/2022/11/ESA_Council_Meeting_at_Ministerial_Level_-_Media_Conference,,https://www.esa.int/var/esa/storage/images/esa_multimedia/videos/2022/11/esa_council_meeting_at_ministerial_level_-_media_conference/24591373-2-eng-GB/ESA_Council_Meeting_at_Ministerial_Level_-_Media_Conference_card_full.jpg,ESA,Europe,51,10,"Paris""""",level,cm22,meeting,esa,space,replay,press,conference,council,"ministerial""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,7cc44f92525348b4c6e949a095d8b9f5,11/23/2022,Family portrait,"Image: The Orion spacecraft with European Service Module (left), Earth (middle) and the Moon (right) are captured in this ‘family portrait’ by Orion’s solar array camera during the spacecraft’s closet approach to the lunar surface.Six days into the 25-day",https://www.esa.int/ESA_Multimedia/Images/2022/11/Family_portrait,,https://www.esa.int/var/esa/storage/images/esa_multimedia/images/2022/11/family_portrait/24604271-1-eng-GB/Family_portrait_card_full.png,ESA,Europe,51,10,The Netherlands,US,USA,"Houston""""",spacecraft,orion,european,mission,service,module,moon,solar,lunar,"artemis""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,fc8b536a9edd7a579b82959a46717355,11/21/2022,Hall of mirrors for Proba-3 laser testing,Image: Hall of mirrors for Proba-3 laser testing,https://www.esa.int/ESA_Multimedia/Images/2022/11/Hall_of_mirrors_for_Proba-3_laser_testing,,https://www.esa.int/var/esa/storage/images/esa_multimedia/images/2022/11/hall_of_mirrors_for_proba-3_laser_testing/24589119-1-eng-GB/Hall_of_mirrors_for_Proba-3_laser_testing_card_full.jpg,ESA,Europe,51,10,Netherlands,UK,Switzerland,"Belgium""""",laser,metrology,system,test,esa,satellite,mirrors,testing,spacecraft,"cleanroom""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,484655,12/15/2022,NASA Awards Contract to Maintain Webb Telescope Operations ,"NASA has selected Northrop Grumman Systems Corporation of Redondo Beach, California, to support the James Webb Space Telescope Phase E – Operations and Sustainment contract. ",https://www.nasa.gov/press-release/nasa-awards-contract-to-maintain-webb-telescope-operations,,https://www.nasa.gov/sites/default/files/styles/full_width/public/thumbnails/image/nasa-logo-web-rgb_0.jpg,NASA,Maryland,39.5162401,-76.9382069,Greenbelt,Baltimore,"California""""",space,nasa,webb,spacecraft,telescope,contract,agency,systems,performance,"contractor""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,484646,12/15/2022,"NASA, AST & Science Sign Joint Spaceflight Safety Agreement","NASA and AST & Science, a subsidiary of AST SpaceMobile, Inc., have signed a joint agreement to formalize both parties’ strong interest in the sharing of information to maintain and improve space safety.",https://www.nasa.gov/press-release/nasa-ast-science-sign-joint-spaceflight-safety-agreement,,https://www.nasa.gov/sites/default/files/styles/full_width/public/thumbnails/image/earthsat_hd_lrg.jpg,NASA,US,39.7837304,-100.445882,nasa,ast,spacemobile,agreement,space,safety,coordination,avoidance,collision,"spacecraft""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,484590,12/13/2022,"NASA’s Big 2022: Historic Moon Mission, Webb Telescope Images, More ",2022 is one for the history books as NASA caps off another astronomical year.,https://www.nasa.gov/press-release/nasa-s-big-2022-historic-moon-mission-webb-telescope-images-more,,https://www.nasa.gov/sites/default/files/styles/full_width/public/thumbnails/image/nasa-logo-web-rgb_0.jpg,NASA,South Africa,-28.8166236,24.991639,Nelson,America,HD,Romania,Paris,LEGO City Moon,Cassada,U.S.,United States,dart_final_image_year_in_review.png,Colorado,Inclusion,Utah,Virginia,Israel,Berlin,Nigeria,Rwanda,Florida,Houston,Promontory,New Orleans,Bahrain,Colorado Springs,Japan,Colombia,Washington,Singapore,Hampton,"Cleveland""""",nasa,space,agency,artemis,earth,new,moon,mission,station,"science""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,484562,12/11/2022,Splashdown! NASA’s Orion Returns to Earth After Historic Moon Mission,"NASA’s Orion spacecraft splashed down in the Pacific Ocean, west of Baja California, at 9:39 a.m. PST Sunday after a record-breaking mission, traveling more than 1.4 million miles on a path around the Moon and returning safely to Earth, completing the Art",https://www.nasa.gov/press-release/splashdown-nasa-s-orion-returns-to-earth-after-historic-moon-mission,,https://www.nasa.gov/sites/default/files/styles/full_width/public/thumbnails/image/orion_splashdown_image.jpg,NASA,Splashdown,-38.1783226,144.4034762,the United States,Houston,Florida,"Baja California""""",orion,nasa,space,artemis,mission,spacecraft,moon,earth,lunar,"flight""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,484556,12/9/2022,NASA Commits to Future Artemis Moon Rocket Production,"NASA has finalized its contract with Boeing of Huntsville, Alabama, for approximately $3.2 billion to continue manufacturing core and upper stages for future Space Launch System (SLS) rockets for Artemis missions to the Moon and beyond. ",https://www.nasa.gov/press-release/nasa-commits-to-future-artemis-moon-rocket-production,,https://www.nasa.gov/sites/default/files/styles/full_width/public/thumbnails/image/sls_contract_for_release.jpg,NASA,Huntsville,34.729847,-86.5859011,Alabama,Florida,New Orleans,"Michoud""""",nasa,core,artemis,rocket,stage,space,stages,sls,launch,"moon""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,484530,12/8/2022,Michigan Students to Hear from Current NASA Space Station Astronaut,"Students in Charlevoix, Michigan, will have an opportunity next week to hear from a NASA astronaut living and working aboard the International Space Station. ",https://www.nasa.gov/press-release/michigan-students-to-hear-from-current-nasa-space-station-astronaut,,https://www.nasa.gov/sites/default/files/styles/full_width/public/thumbnails/image/josh_cassada_for_advisory.jpg,NASA,Michigan,43.6211955,-84.6824346,Charlevoix,Houston,"America""""",nasa,space,station,astronaut,students,astronauts,josh,cassada,international,"dec""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,484521,12/8/2022,NASA Selects Eastern Region Protective Services Contractor,"NASA has selected Chenega Global Protection, LLC. of Chantilly, Virginia, to receive the NASA Protective Services – Eastern Region contract. The ",https://www.nasa.gov/press-release/nasa-selects-eastern-region-protective-services-contractor,,https://www.nasa.gov/sites/default/files/styles/full_width/public/thumbnails/image/nasa-logo-web-rgb_0.jpg,NASA,Chantilly,49.1931736,2.4636686,Greenbelt,Washington,Maryland,Virginia,Hampton,"Cleveland""""",security,services,nasa,protective,center,information,management,contract,communications,"physical""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,484514,12/8/2022,NASA Taps Collins Aerospace to Develop New Space Station Spacesuits,NASA has awarded a task order to Collins Aerospace to deliver a spacewalking system for potential use outside the International Space Station. ,https://www.nasa.gov/press-release/nasa-taps-collins-aerospace-to-develop-new-space-station-spacesuits,,https://www.nasa.gov/sites/default/files/styles/full_width/public/thumbnails/image/xeva_award_release.jpg,NASA,Houston,29.7589382,-95.3676974,nasa,station,space,contract,task,design,artemis,international,order,"aerospace""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,484419,12/7/2022,NASA Awards Contract for Liquid Hydrogen,"NASA has awarded a contract to Air Products and Chemicals, Inc. of Allentown, Pennsylvania, to supply up to 7.5 million pounds of liquid hydrogen to support operations at the agency’s Kennedy Space Center in Florida and the nearby Cape Canaveral Space For",https://www.nasa.gov/press-release/nasa-awards-contract-for-liquid-hydrogen,,https://www.nasa.gov/sites/default/files/styles/full_width/public/thumbnails/image/nasa-logo-web-rgb_0.jpg,NASA,Pennsylvania,40.9699889,-77.7278831,Allentown,"Florida""""",nasa,contract,space,liquid,center,hydrogen,agency,kennedy,delivery,"period""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,484481,12/7/2022,"NASA Awards Safety, Mission Assurance Support Services Contract","NASA has selected A-P-T Research, Inc. of Huntsville, Alabama, to provide safety and mission assurance support services at the agency’s Kennedy Space Center in Florida.",https://www.nasa.gov/press-release/nasa-awards-safety-mission-assurance-support-services-contract-1,,https://www.nasa.gov/sites/default/files/styles/full_width/public/thumbnails/image/nasa-logo-web-rgb_0.jpg,NASA,Alabama,33.2588817,-86.8295337,Florida,"Huntsville""""",contract,option,nasa,safety,mission,assurance,services,space,month,"period""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,484457,12/7/2022,NASA Sets Coverage for SWOT Water Survey Mission Launch,NASA will provide coverage of the upcoming prelaunch and launch activities for the international Surface Water and Ocean Topography (SWOT) mission. ,https://www.nasa.gov/press-release/nasa-sets-coverage-for-swot-water-survey-mission-launch,,https://www.nasa.gov/sites/default/files/styles/full_width/public/thumbnails/image/swot_for_advisory.jpg,NASA,Parag Vaze,,,California,Florida,@NASAEarth,Tamlin Pavelsky,Twitter,"@NASAJPL""""",nasa,launch,swot,space,dec,pst,a.m.,agency,tv,"mission""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,484436,12/6/2022,"NASA to Discuss Climate Research, Mitigation Efforts ","NASA Administrator Bill Nelson will discuss the agency’s climate portfolio at 11 a.m. EST on Thursday, Dec. 8 from NASA Headquarters in Washington. ",https://www.nasa.gov/press-release/nasa-to-discuss-climate-research-mitigation-efforts,,https://www.nasa.gov/sites/default/files/styles/full_width/public/thumbnails/image/earth.jpeg,NASA,Washington,38.8950368,-77.0365427,nasa,climate,earth,agency,administrator,research,satellites,space,change,"nelson""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,484432,12/6/2022,"NASA Administrator, Astronauts Bring Space to Washington Schools","NASA is supporting a nationwide initiative to provide nutritious and hands-on educational kits to children, teachers, and families in need. Members of the media are invited in-person to the next event in Washington to learn more about the Artemis Learning",https://www.nasa.gov/press-release/nasa-administrator-astronauts-bring-space-to-washington-schools,,https://www.nasa.gov/sites/default/files/styles/full_width/public/thumbnails/image/crew_2_for_advisory.jpg,NASA,Texas,31.2638905,-98.5456116,Arlington,Los Angeles,El Paso,Houston,Florida,Washington,Orlando,Virginia,"Hampton""""",nasa,school,event,artemis,science,elementary,initiative,stem,learning,"lunchboxes""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,484381,12/5/2022,NASA Administrator Names New Leadership at Two Agency Centers,"NASA Administrator Bill Nelson has named Bradley Flick director of the agency’s Armstrong Flight Research Center in Edwards, California, effective immediately. The administrator also has named Dave Mitchell to fill the role as acting director of NASA’s Go",https://www.nasa.gov/press-release/nasa-administrator-names-new-leadership-at-two-agency-centers,,https://www.nasa.gov/sites/default/files/styles/full_width/public/thumbnails/image/nasa_meatball_2.jpg,NASA,California,36.7014631,-118.755997,Edwards,Greenbelt,America,"Maryland""""",nasa,flick,mitchell,director,armstrong,flight,center,administrator,nelson,"dave""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,484366,12/2/2022,"NASA Sets Coverage of Orion’s Historic Moon Mission Return, Splashdown","NASA will provide live coverage of the Artemis I uncrewed Orion spacecraft’s return flyby of the Moon on Monday, Dec. 5, as well as its return to Earth on Sunday, Dec. 11. ",https://www.nasa.gov/press-release/nasa-sets-coverage-of-orion-s-historic-moon-mission-return-splashdown,,https://www.nasa.gov/sites/default/files/styles/full_width/public/thumbnails/image/orion_day_13_advisory.jpg,NASA,Splashdown,-38.1783226,144.4034762,San Diego,U.S.,Houston,"Florida""""",nasa,dec,johnson,orion,spacecraft,artemis,director,earth,moon,"space""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,484344,12/1/2022,"NASA Awards Environmental Compliance, Restoration Services Contract","NASA has awarded the Architect-Engineer Services Contract for Environmental Compliance and Restoration Services to Jacobs Engineering Group Inc. of Dallas, to provide environmental compliance, monitoring, and remediation services at the Santa Susana Field",https://www.nasa.gov/press-release/nasa-awards-environmental-compliance-restoration-services-contract,,https://www.nasa.gov/sites/default/files/styles/full_width/public/thumbnails/image/nasa-logo-web-rgb_0.jpg,NASA,Ventura County,34.4458248,-119.0779359,California,"Dallas""""",nasa,contract,services,environmental,compliance,ssfl,indefinite,year,cleanup,"agency""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,484323,12/1/2022,NASA to Provide Live Coverage of US Spacewalks Outside Space Station,Astronauts aboard the International Space Station will conduct a pair of U.S. spacewalks in December to install rollout solar arrays to increase electrical power in support of station operations and scientific research.,https://www.nasa.gov/press-release/nasa-to-provide-live-coverage-of-us-spacewalks-outside-space-station,,https://www.nasa.gov/sites/default/files/styles/full_width/public/thumbnails/image/eva_for_media_advisory.jpg,NASA,US,39.7837304,-100.445882,Cassada,"Rubio""""",station,nasa,power,spacewalk,space,rubio,dec,channel,international,"cassada""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,484294,11/30/2022,"US Vice President, French President Visit NASA Headquarters ",NASA Administrator Bill Nelson welcomed Vice President Kamala Harris and French President Emmanuel Macron to NASA Headquarters in Washington Wednesday.,https://www.nasa.gov/press-release/us-vice-president-french-president-visit-nasa-headquarters,,https://www.nasa.gov/sites/default/files/styles/full_width/public/thumbnails/image/harrisnasahq.jpg,NASA,France,46.603354,1.8883335,the United States,U.S.,Florida,"Washington""""",space,nasa,artemis,mission,earth,harris,nations,orion,president,"macron""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,484285,11/30/2022,NASA Responds to Independent Review of Earth System Observatory,"NASA shared a response Wednesday on an independent review board established to assess plans and goals for the next generation of Earth-observing satellites: NASA’s Earth System Observatory, a cutting edge suite of spacecraft that will forward understandin",https://www.nasa.gov/press-release/nasa-responds-to-independent-review-of-earth-system-observatory,,https://www.nasa.gov/sites/default/files/styles/full_width/public/thumbnails/image/earth_image_for_release.jpg,NASA,Washington,38.8950368,-77.0365427,nasa,earth,board,science,system,observatory,review,missions,technical,"changes""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,59240,12/15/2022,A Soyuz Capsule on ISS is Leaking Coolant Into Space,"There is an ongoing incident at the International Space Station involving a coolant leak from a docked Soyuz MS-22 crew ship. Just as Roscosmos cosmonauts Sergey Propokyev and Dmitri Petelin were getting ready to do a spacewalk to relocate a radiator, gro",https://www.universetoday.com/159240/a-soyuz-capsule-on-iss-is-leaking-coolant-into-space/,,https://www.universetoday.com/wp-content/uploads/2022/12/Soyuz_leak_courtesy_NASA-1024x538.jpg,Universe Today,Moscow,55.625578,37.6063916,"U.S.""""",space,soyuz,station,leak,coolant,crew,cosmonauts,spacewalk,capsule,"nasa""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,59237,12/15/2022,Here's a new Image of the Carina Nebula From Hubble,"This gorgeous and sparkling new image from Hubble shows just a small section of the Carina Nebula, a.k.a NGC 3372, which is an immense nebula that contains dozens of brilliant and giant stars that are estimated to be at least 50 to 100 times the mass of o",https://www.universetoday.com/159237/heres-a-new-image-of-the-carina-nebula-from-hubble/,,https://www.universetoday.com/wp-content/uploads/2022/12/hubble_carinanebula_mosaic_4_crop_cont_flatcrop3_cont_v25-1024x610.jpg,Universe Today,Austin,30.2711286,-97.7436995,"Carina""""",nebula,carina,hubble,image,stars,years,astronomers,space,new,"eta""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,59233,12/15/2022,Where are the Best Places to Land Humans on Mars?,"This is going to sound like a travel brochure, but the Red Planet offers so much to check out for a first human mission. Essentially, you’ll land, build a habitat, explore the near neighborhood, establish a science outpost, and survive the radiation and e",https://www.universetoday.com/159233/where-are-the-best-places-to-land-humans-on-mars/,,https://www.universetoday.com/wp-content/uploads/2022/12/Mars_astronauts_landing_areas_Figure-6-1024x576.jpg,Universe Today,,,,mars,water,planet,site,landing,fuel,mission,ice,resources,"humans""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,59232,12/15/2022,"Watch a NASA Supercut of the Entire Artemis I Mission, From Launch to Landing","In case you missed any of the 25-day flight of Artemis 1, NASA has compiled a 25-minute highlight reel that showcases the top moments of the mission, from launch to splashdown.The Space Launch System (SLS) rocket lifted off on November 16, 2022 from ",https://www.universetoday.com/159232/watch-a-nasa-supercut-of-the-entire-artemis-i-mission-from-launch-to-landing/,,https://www.universetoday.com/wp-content/uploads/2022/11/artemis-moon-earth-1-1024x546.jpg,Universe Today,circumlunar,,,Florida,"Launch""""",orion,mission,artemis,spacecraft,nasa,space,moon,day,launch,"astronauts""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,59145,12/15/2022,Birds use Dynamic Soaring to Pick Up Velocity. We Could Use a Similar Trick to Go Interstellar,"These same lessons can be applied to space, where spacecraft could perform special maneuvers to pick up bursts of speed from “space weather” (solar wind).Their proposal was detailed in a paper titled “Dynamic soaring as a means to exceed the solar wind ",https://www.universetoday.com/159145/birds-use-dynamic-soaring-to-pick-up-velocity-we-could-use-a-similar-trick-to-go-interstellar/,,https://www.universetoday.com/wp-content/uploads/2011/10/581466main_solar_sails1_1713x1057-1024x631.jpg,Universe Today,Texas,31.2638905,-98.5456116,Montreal,U.S.,"Quebec""""",solar,wind,sail,interstellar,speed,spacecraft,space,dynamic,missions,"system""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,59222,12/15/2022,"Sierra Space Inflated a Habitat to Destruction, Testing its Limits Before Going to Orbit","But it was all smiles and high-fives in mission control when Sierra Space’s LIFE habitat was intentionally over-inflated until it popped spectacularly in an Ultimate Burst Pressure (UBP) test. The test was performed on November 15, and due to the test’s p",https://www.universetoday.com/159222/sierra-space-inflated-a-habitat-to-destruction-testing-its-limits-before-going-to-orbit/,,https://www.universetoday.com/wp-content/uploads/2022/12/LIFE-Burst-Test-pz2l4fgzdpcv90sa6dkj7y9w1rhmfkqh2a8h4a4xmo-1024x585.png,Universe Today,Alabama,33.2588817,-86.8295337,Japan,"Vectran""""",space,sierra,test,habitat,life,pressure,module,station,team,"inflatable""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,59224,12/15/2022,Rubble Pile Asteroids Might be the Best Places to Build Space Habitats,"Given the human drive to explore our world and expand our reach, it is likely only a matter of time before we begin to build our homes in the solar system. The Moon and Mars could be acceptable destinations, but nearby asteroids could also become homes, a",https://www.universetoday.com/159224/rubble-pile-asteroids-might-be-the-best-places-to-build-space-habitats/,,https://www.universetoday.com/wp-content/uploads/2022/09/220922-dragon-1024x576.jpg,Universe Today,,,,asteroids,space,materials,asteroid,human,study,radiation,station,rubble,"design""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,59192,12/14/2022,Could Life Survive on Frigid Exo-Earths? Maybe Under Ice Sheets,"But a new paper published in Nature shows how water might exist, and persist, on these cold exo-Earths. On planets with ice sheets, there could be enough heat to create a persistent layer of liquid water under the ice or trapped between layers of ice.",https://www.universetoday.com/159192/could-life-survive-on-frigid-exo-earths-maybe-under-ice-sheets/,,https://www.universetoday.com/wp-content/uploads/2019/08/Snowball-Earth.jpg,Universe Today,Lunar,20.5705271,-103.1862952,Greenland,"Ojha""""",ice,earth,earths,water,exo,basal,heat,melting,life,"sheets""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
